vehicle_id,brand,model,battery_capacity_kWh,range_km,charging_type,price_in_lakh,manufacture_year,city,customer_age,rating_out_of_5
3949,Hyundai,Taycan,22,491,Fast,130.56,2017,Chennai,51,2.6
3950,Mercedes,Model S,81,512,Public,133.1,2016,Bangalore,54,4
3951,MG,Model X,114,223,Home,41.66,2022,Pune,19,4.2
3952,Tesla,Nexon,32,265,Supercharger,132.59,2019,Chennai,45,2.5
3953,Tata,e-tron,89,120,Public,103.94,2021,Surat,20,3.5
3954,MG,i3,40,244,Public,129.78,2019,Kolkata,43,2.4
3955,Hyundai,ZS EV,80,489,Home,43.33,2022,Kolkata,69,3.6
3956,Tesla,Nexon,33,155,Supercharger,59.9,2015,Mumbai,25,3.7
3957,Audi,Model X,108,361,Home,92.41,2021,Delhi,40,2.5
3958,Tata,Model S,90,609,Fast,114.32,2015,Delhi,36,3.5
3959,Nissan,i3,41,284,Public,147.48,2022,Bangalore,57,2.2
3960,Mercedes,EQC,51,241,Slow,14.92,2020,Bangalore,20,4.7
3961,Nissan,i3,60,195,Fast,83.55,2019,Hyderabad,44,5
3962,BMW,Nexon,51,452,Slow,84.47,2018,Pune,58,4.9
3963,Porsche,Model S,61,205,Home,136.36,2017,Bangalore,30,3.7
3964,Tesla,EQC,71,591,Slow,39.21,2018,Surat,57,4.8
3965,Nissan,Model 3,113,489,Supercharger,28.1,2022,Chennai,53,3.7
3966,MG,e-tron,100,456,Public,74.95,2019,Hyderabad,69,4.8
3967,Porsche,Kona,73,184,Supercharger,110.28,2015,Bangalore,46,3.3
3968,Nissan,EV6,81,511,Supercharger,145.93,2022,Pune,51,4.9
3969,Kia,Leaf,104,125,Home,87.91,2017,Chennai,18,4.9
3970,BMW,Model X,109,508,Supercharger,110.2,2015,Hyderabad,69,4.8
3971,Hyundai,Model X,62,557,Slow,45.37,2017,Ahmedabad,32,3.6
3972,Mercedes,Model X,22,236,Fast,103.08,2021,Jaipur,35,4.3
3973,BMW,Model 3,57,265,Fast,40.18,2024,Delhi,59,2.5
3974,Porsche,Model S,100,216,Fast,76.86,2022,Hyderabad,27,4.5
3975,Kia,i3,58,429,Slow,11.75,2023,Pune,65,3.9
3976,Tesla,EQC,89,281,Public,51.91,2017,Pune,23,3.2
3977,MG,i3,104,407,Slow,118.36,2022,Surat,28,4.9
3978,Mercedes,i3,64,460,Fast,14.84,2024,Mumbai,38,2.5
3979,Mercedes,Leaf,65,644,Public,51.19,2019,Mumbai,66,4.6
3980,BMW,Model X,32,639,Home,29.75,2016,Ahmedabad,50,2.8
3981,Porsche,Taycan,71,547,Slow,95.98,2023,Jaipur,30,4.4
3982,Tesla,Model X,28,533,Supercharger,112.85,2019,Mumbai,56,5
3983,Audi,Model 3,76,383,Supercharger,20.94,2020,Kolkata,27,3.4
3984,Kia,i3,88,466,Supercharger,80.83,2021,Ahmedabad,31,4.5
3985,Audi,Leaf,62,478,Slow,103.81,2015,Kolkata,61,4.9
3986,MG,Kona,26,255,Home,148.53,2017,Surat,34,4.6
3987,Tesla,Model 3,63,436,Public,36.59,2018,Surat,31,3.2
3988,Tesla,Model 3,63,582,Slow,15.66,2016,Surat,18,4.2
3989,Kia,EV6,114,318,Slow,42.39,2022,Pune,39,5
3990,Tata,Kona,87,195,Slow,86.31,2018,Jaipur,42,2
3991,Audi,Model X,96,539,Public,96.81,2022,Jaipur,29,3.3
3992,Nissan,i3,63,482,Home,59.91,2016,Bangalore,52,3
3993,Mercedes,Model X,98,565,Slow,67.92,2015,Mumbai,30,3.9
3994,Tata,e-tron,59,522,Fast,84.45,2015,Mumbai,31,4.9
3995,Nissan,Model 3,96,137,Public,27.55,2019,Delhi,44,2.6
3996,Porsche,Model X,62,488,Home,144.47,2019,Hyderabad,54,4.5
3997,Kia,Model S,81,633,Fast,102.61,2017,Delhi,32,3.5
3998,Porsche,Nexon,62,149,Slow,80.58,2017,Delhi,33,3.1
3999,Mercedes,Kona,109,554,Fast,111.14,2019,Bangalore,49,4.5
4000,Hyundai,i3,38,291,Supercharger,19.36,2015,Chennai,46,4.5
4001,Nissan,Kona,68,369,Home,119.06,2019,Pune,21,4.1
4002,Tata,EV6,84,610,Home,32.95,2021,Kolkata,28,2.2
4003,Nissan,Model X,96,166,Supercharger,16.61,2022,Mumbai,47,4.6
4004,Nissan,Model X,44,418,Fast,133.28,2021,Delhi,68,4.5
4005,Kia,Taycan,103,642,Home,106.87,2022,Ahmedabad,35,2.8
4006,Porsche,i3,60,589,Slow,10.56,2019,Bangalore,43,3.8
4007,Audi,i3,42,545,Supercharger,140.08,2022,Pune,59,4.7
4008,Hyundai,e-tron,77,394,Home,149.71,2015,Ahmedabad,47,2.9
4009,Kia,Model S,107,506,Home,94.69,2023,Delhi,39,3.2
4010,MG,Leaf,62,635,Public,26.23,2015,Bangalore,34,2.2
4011,Kia,ZS EV,59,602,Fast,79.84,2023,Mumbai,46,3.1
4012,Mercedes,EV6,49,575,Supercharger,103.23,2017,Pune,41,3.2
4013,Hyundai,Model X,53,281,Home,31.84,2017,Kolkata,32,4.5
4014,Tesla,i3,29,426,Supercharger,61.16,2016,Ahmedabad,46,2
4015,MG,i3,79,534,Slow,20.79,2020,Chennai,42,3.5
4016,BMW,Nexon,20,458,Public,89.2,2021,Chennai,27,2.9
4017,Kia,EV6,31,156,Fast,54.8,2023,Jaipur,39,3.9
4018,Nissan,ZS EV,65,343,Fast,56.14,2024,Chennai,37,2.2
4019,Audi,Nexon,112,178,Slow,71.69,2024,Pune,31,3.3
4020,Tesla,Model 3,94,339,Home,41.68,2019,Jaipur,30,4.4
4021,Kia,EV6,36,480,Public,94.44,2024,Pune,31,2.6
4022,Kia,EV6,103,144,Fast,102.39,2018,Surat,50,3.8
4023,Tata,e-tron,77,572,Supercharger,41.41,2016,Mumbai,46,3.3
4024,Tata,Model 3,57,326,Slow,116.72,2021,Surat,48,3.4
4025,Tesla,Kona,25,144,Fast,12.77,2018,Mumbai,18,3.1
4026,Porsche,EQC,81,203,Home,105.31,2016,Ahmedabad,47,2.9
4027,Tata,Model S,103,367,Public,68.04,2021,Ahmedabad,43,2.4
4028,Nissan,e-tron,93,367,Fast,95.15,2024,Kolkata,43,2.8
4029,MG,Nexon,29,170,Home,62.71,2021,Bangalore,54,5
4030,BMW,EQC,114,641,Home,59.78,2022,Pune,26,4.8
4031,Hyundai,Model 3,45,296,Slow,25.84,2018,Delhi,29,2.1
4032,BMW,i3,77,244,Home,108.36,2016,Bangalore,42,2.4
4033,BMW,Nexon,36,285,Slow,48.52,2016,Surat,68,4.5
4034,Hyundai,EQC,72,467,Supercharger,67.4,2017,Surat,21,2.5
4035,Tata,e-tron,97,245,Slow,114.94,2024,Mumbai,65,3.2
4036,Tesla,ZS EV,24,488,Fast,38.35,2016,Jaipur,23,2.3
4037,Hyundai,Model S,86,366,Slow,70.36,2016,Surat,47,2.2
4038,Mercedes,ZS EV,39,189,Public,51.28,2024,Pune,41,3.8
4039,Porsche,e-tron,70,642,Supercharger,108.71,2016,Bangalore,42,4.5
4040,MG,i3,65,202,Slow,144.57,2017,Pune,47,2.5
4041,Audi,Kona,98,519,Supercharger,142.83,2019,Mumbai,68,3.7
4042,Tata,EV6,86,505,Slow,77.07,2015,Jaipur,26,4.1
4043,Porsche,e-tron,22,177,Home,29.51,2016,Mumbai,60,4.9
4044,Hyundai,Model 3,42,593,Home,145.09,2021,Ahmedabad,29,5
4045,Mercedes,Taycan,28,198,Fast,134.22,2019,Bangalore,62,3
4046,Audi,Nexon,30,304,Home,27.98,2018,Jaipur,43,2.8
4047,MG,Taycan,66,196,Public,44.63,2018,Hyderabad,25,3.9
4048,MG,Leaf,68,190,Home,21.09,2015,Delhi,36,2.5
4049,Tata,ZS EV,63,235,Public,143.62,2023,Jaipur,50,3
4050,Hyundai,Kona,32,304,Slow,15.26,2022,Ahmedabad,21,3.7
4051,Porsche,Nexon,27,442,Slow,62.17,2023,Mumbai,29,2.1
4052,Tesla,e-tron,82,134,Public,126.51,2020,Chennai,25,3.3
4053,Porsche,Kona,41,561,Fast,83.75,2023,Mumbai,63,2.9
4054,Porsche,e-tron,57,634,Home,79.88,2022,Kolkata,22,2.3
4055,MG,EV6,46,177,Public,60.56,2022,Mumbai,49,2.3
4056,Tesla,Kona,45,402,Home,6.29,2023,Pune,22,3
4057,Tesla,Nexon,42,518,Supercharger,26.65,2023,Kolkata,19,2.4
4058,Tata,EV6,114,531,Fast,88.72,2024,Hyderabad,22,4
4059,Audi,Model S,112,556,Slow,121.33,2015,Kolkata,40,2.4
4060,Kia,EQC,84,130,Public,98.82,2018,Ahmedabad,22,2.7
4061,BMW,Taycan,93,310,Supercharger,115.19,2015,Chennai,34,3.2
4062,BMW,Leaf,66,635,Public,34.93,2020,Hyderabad,55,4.4
4063,MG,Kona,80,179,Public,86.55,2016,Jaipur,66,3.6
4064,Kia,Model S,65,275,Public,58.78,2021,Mumbai,27,4
4065,Audi,Leaf,23,257,Public,53.48,2023,Bangalore,23,3.2
4066,Kia,Kona,50,588,Slow,66.57,2024,Chennai,38,3
4067,Tata,Nexon,23,434,Slow,131.35,2018,Mumbai,33,4.2
4068,Porsche,Kona,48,298,Slow,133.33,2024,Hyderabad,48,3.1
4069,MG,e-tron,92,165,Fast,119.31,2024,Chennai,57,3.9
4070,Tesla,Leaf,98,516,Slow,59.5,2022,Kolkata,58,3.7
4071,MG,Taycan,63,468,Home,8.54,2018,Surat,50,4.9
4072,BMW,Nexon,22,251,Slow,58.23,2017,Hyderabad,53,2.8
4073,Audi,EQC,78,530,Public,124.71,2024,Mumbai,25,2.1
4074,Kia,Model 3,98,255,Public,19.22,2018,Mumbai,36,3.6
4075,Audi,Kona,72,145,Home,101.94,2024,Delhi,19,2.7
4076,Tata,i3,30,632,Supercharger,129.54,2020,Ahmedabad,43,4.9
4077,MG,Model 3,25,610,Public,72.84,2019,Hyderabad,23,4.2
4078,Hyundai,ZS EV,66,587,Public,11.13,2021,Kolkata,36,2.8
4079,MG,Nexon,26,158,Slow,77.95,2016,Kolkata,39,3.8
4080,Tesla,Model X,87,146,Slow,105.42,2020,Delhi,68,2.5
4081,MG,Nexon,104,317,Public,100.19,2023,Bangalore,52,4.6
4082,Mercedes,e-tron,20,647,Home,79.23,2015,Pune,53,3
4083,Tata,e-tron,75,442,Public,92.41,2018,Hyderabad,56,4.8
4084,Nissan,Kona,106,141,Slow,45.13,2021,Pune,25,3.2
4085,Tata,Nexon,96,192,Slow,35.79,2018,Chennai,18,2.1
4086,Kia,Leaf,62,560,Slow,133.54,2016,Ahmedabad,44,3
4087,Nissan,EQC,47,511,Home,46.84,2020,Hyderabad,65,4.3
4088,Kia,EV6,48,451,Public,105.4,2018,Surat,69,3.9
4089,Kia,EV6,37,120,Slow,31.66,2015,Pune,29,4.4
4090,Tesla,Nexon,106,557,Supercharger,67.36,2018,Bangalore,54,4
4091,Tesla,Nexon,111,327,Slow,25.55,2022,Chennai,45,3.9
4092,Porsche,EQC,92,133,Fast,47.71,2021,Delhi,31,2.8
4093,BMW,EV6,81,341,Supercharger,31,2015,Jaipur,20,3.9
4094,Porsche,Model S,25,363,Slow,143.59,2022,Kolkata,36,4.8
4095,Porsche,Kona,35,394,Fast,7.3,2018,Jaipur,37,4.2
4096,BMW,Model 3,20,227,Home,55.41,2019,Pune,46,2.5
4097,Hyundai,Model S,41,449,Fast,96.26,2024,Delhi,54,3.4
4098,Nissan,Taycan,65,244,Public,132.36,2023,Mumbai,51,4.4
4099,Audi,EQC,81,212,Public,149.49,2018,Jaipur,69,2.3
4100,Porsche,Nexon,42,531,Home,93.27,2016,Chennai,68,2.3
4101,MG,Kona,40,356,Home,138.13,2020,Jaipur,64,2.3
4102,MG,i3,70,328,Home,142.53,2019,Surat,29,2.9
4103,Kia,i3,114,438,Fast,82.86,2024,Hyderabad,61,3.5
4104,BMW,ZS EV,57,142,Fast,21.8,2019,Surat,28,3.8
4105,Kia,ZS EV,47,546,Home,77.77,2018,Kolkata,46,3
4106,Mercedes,Taycan,63,129,Fast,75.18,2019,Chennai,64,2.5
4107,Mercedes,Taycan,110,296,Public,84.47,2019,Jaipur,23,2.8
4108,Audi,Kona,58,409,Slow,56.12,2016,Jaipur,30,2.4
4109,Tesla,Model X,61,199,Supercharger,101.95,2020,Delhi,52,3.9
4110,Tesla,Nexon,61,525,Home,72.4,2015,Kolkata,29,3.6
4111,BMW,Leaf,79,219,Public,87.82,2017,Jaipur,22,2.5
4112,BMW,i3,76,538,Fast,48.76,2018,Pune,51,3.5
4113,Porsche,Nexon,96,142,Supercharger,68.84,2022,Kolkata,45,3.7
4114,Mercedes,Taycan,115,509,Home,108.44,2024,Hyderabad,29,2.8
4115,Porsche,Nexon,26,366,Fast,20.56,2015,Delhi,39,2.5
4116,Tesla,EQC,70,605,Fast,121.17,2017,Pune,68,4.5
4117,Nissan,EV6,116,637,Supercharger,66.35,2021,Hyderabad,38,2.9
4118,Nissan,Model S,96,138,Fast,146.39,2023,Ahmedabad,35,3.2
4119,BMW,i3,51,610,Supercharger,82.03,2019,Hyderabad,29,5
4120,Kia,Taycan,26,229,Public,13.24,2019,Delhi,43,3.3
4121,Tesla,ZS EV,95,515,Home,79.12,2024,Delhi,41,3.1
4122,Nissan,Nexon,59,132,Fast,81.73,2019,Mumbai,51,3
4123,Tesla,e-tron,34,461,Slow,101.62,2023,Kolkata,28,2.7
4124,Tata,Taycan,78,278,Supercharger,28.87,2024,Surat,27,3.9
4125,MG,Model 3,104,452,Public,74.12,2020,Bangalore,54,4.2
4126,Mercedes,Model S,31,142,Slow,61.13,2023,Surat,32,2.6
4127,Porsche,EV6,96,359,Home,138.04,2015,Jaipur,27,3.7
4128,Tesla,ZS EV,61,314,Public,47.93,2015,Delhi,27,4.2
4129,MG,EQC,58,257,Supercharger,7.64,2018,Pune,54,3.7
4130,Tata,i3,82,629,Public,77.11,2021,Ahmedabad,36,4.8
4131,Porsche,e-tron,21,342,Public,144.61,2024,Mumbai,27,3.7
4132,Tesla,Kona,48,547,Public,98.15,2023,Delhi,34,2.4
4133,BMW,Model 3,80,574,Home,92.12,2020,Delhi,36,4.9
4134,MG,e-tron,48,127,Slow,125.68,2024,Chennai,18,4.2
4135,Porsche,i3,119,335,Public,27.5,2022,Mumbai,46,4.4
4136,Tesla,Taycan,57,403,Fast,56.29,2019,Surat,32,3.6
4137,MG,Leaf,26,612,Public,35.21,2024,Ahmedabad,51,2.9
4138,Tata,EV6,49,558,Public,60.71,2015,Mumbai,34,4.9
4139,Tesla,EV6,106,442,Home,13.15,2017,Ahmedabad,52,4.4
4140,Tesla,i3,111,532,Home,64.51,2017,Kolkata,43,2.4
4141,Tesla,e-tron,75,336,Home,26.45,2023,Mumbai,33,3.1
4142,Audi,EV6,106,264,Home,95.01,2016,Jaipur,21,4.7
4143,BMW,Kona,55,293,Public,74.65,2016,Mumbai,33,3.8
4144,Tata,EQC,61,389,Public,101.8,2024,Kolkata,64,2.4
4145,Porsche,Kona,112,148,Supercharger,69.03,2015,Surat,28,2.3
4146,Audi,Leaf,23,339,Home,95.8,2019,Mumbai,42,2.4
4147,Kia,EQC,103,620,Supercharger,19.47,2016,Chennai,29,2.1
4148,Audi,Taycan,24,168,Slow,28.92,2022,Surat,25,3.6
4149,Mercedes,e-tron,65,121,Home,145.27,2015,Surat,29,4
4150,Mercedes,Model X,94,189,Slow,126.83,2016,Ahmedabad,63,3.3
4151,Tesla,ZS EV,21,165,Fast,86.05,2020,Ahmedabad,40,3.5
4152,Audi,i3,73,182,Public,149.81,2015,Chennai,29,2.2
4153,Kia,EQC,107,611,Public,10.21,2020,Jaipur,59,3
4154,Audi,EQC,78,616,Supercharger,146.79,2016,Bangalore,68,4
4155,BMW,Leaf,52,146,Public,13.69,2019,Kolkata,45,3.2
4156,BMW,Kona,41,310,Slow,98.15,2020,Surat,53,2.7
4157,Kia,Leaf,66,347,Public,89.6,2017,Chennai,24,3.5
4158,Audi,Kona,25,343,Home,131.92,2022,Hyderabad,27,2.4
4159,MG,EQC,43,414,Fast,89.67,2019,Hyderabad,44,3.2
4160,BMW,EV6,112,177,Supercharger,37.02,2023,Mumbai,63,3.7
4161,BMW,EV6,68,648,Supercharger,36.23,2021,Ahmedabad,31,2.6
4162,Nissan,Taycan,115,615,Supercharger,111.41,2020,Chennai,26,4.6
4163,Audi,Kona,113,157,Home,125.97,2024,Kolkata,31,3.1
4164,BMW,Model S,70,217,Public,75.48,2019,Mumbai,46,2.2
4165,Tata,Model S,60,177,Home,121.93,2015,Pune,23,2.3
4166,Audi,Model X,86,466,Slow,27.68,2015,Delhi,47,4.3
4167,Mercedes,Model 3,108,648,Public,82.13,2016,Mumbai,36,5
4168,Nissan,Model S,111,601,Home,74.3,2022,Kolkata,59,2.2
4169,BMW,Model S,98,332,Slow,125.25,2023,Surat,25,2.7
4170,Nissan,Taycan,100,267,Slow,138.27,2016,Delhi,18,4.3
4171,Mercedes,Taycan,21,215,Home,21.43,2020,Pune,22,2.6
4172,Kia,Taycan,110,579,Home,89.49,2023,Hyderabad,62,4.4
4173,Kia,Kona,119,379,Fast,65.32,2024,Jaipur,19,4.1
4174,Audi,Nexon,97,192,Home,74.16,2024,Delhi,52,3.4
4175,Mercedes,EV6,62,450,Supercharger,125.95,2024,Bangalore,66,2.3
4176,Hyundai,Model X,51,168,Public,102.28,2018,Mumbai,24,2.8
4177,Hyundai,Model S,31,341,Slow,78.66,2022,Surat,24,2.9
4178,Audi,i3,42,484,Supercharger,86.45,2020,Chennai,62,4.9
4179,Tesla,EV6,35,624,Supercharger,128.9,2019,Pune,57,4.8
4180,Nissan,Taycan,63,151,Slow,126.38,2021,Pune,68,2.1
4181,Nissan,e-tron,21,156,Public,54.62,2021,Jaipur,50,4.5
4182,Kia,e-tron,26,298,Fast,21.43,2022,Hyderabad,33,3.5
4183,Hyundai,Leaf,40,176,Fast,27.72,2020,Hyderabad,45,3.6
4184,Porsche,Model 3,77,455,Supercharger,51.75,2016,Mumbai,55,4
4185,BMW,ZS EV,114,615,Supercharger,144.99,2019,Hyderabad,21,4.8
4186,BMW,Taycan,42,314,Home,140.16,2015,Chennai,27,4.7
4187,BMW,ZS EV,79,122,Fast,135.68,2021,Pune,50,4
4188,Kia,Model X,44,321,Fast,86.74,2024,Pune,18,3.9
4189,Mercedes,Nexon,54,310,Public,77.2,2018,Ahmedabad,53,2.5
4190,MG,Model S,118,326,Home,41.09,2021,Pune,35,2.2
4191,Hyundai,EV6,64,230,Slow,103.39,2017,Ahmedabad,56,4.5
4192,Hyundai,EV6,26,466,Slow,132.72,2015,Kolkata,44,2.9
4193,Porsche,Model X,88,625,Public,126.9,2018,Delhi,47,3.8
4194,Nissan,Taycan,51,253,Slow,115.29,2024,Chennai,28,4.5
4195,Tesla,i3,72,400,Fast,40.38,2022,Jaipur,41,4.7
4196,Audi,Leaf,88,345,Supercharger,88.51,2020,Kolkata,36,4
4197,Nissan,Nexon,44,335,Home,37.61,2023,Ahmedabad,18,2.4
4198,Mercedes,e-tron,114,411,Slow,121.55,2020,Ahmedabad,41,3.8
4199,Audi,Nexon,103,140,Slow,138.73,2021,Kolkata,36,3.2
4200,Hyundai,e-tron,105,341,Slow,140.99,2019,Ahmedabad,49,2.2
4201,Mercedes,EV6,96,459,Slow,138.41,2018,Mumbai,37,5
4202,Audi,i3,21,493,Supercharger,46.31,2015,Bangalore,54,2.9
4203,Porsche,e-tron,105,565,Supercharger,35.42,2018,Delhi,44,3.6
4204,Porsche,i3,80,498,Public,16.96,2016,Jaipur,48,4.5
4205,Tata,EV6,28,514,Fast,113.64,2021,Chennai,18,3.5
4206,MG,i3,70,475,Slow,144.5,2017,Jaipur,25,2.7
4207,Porsche,Model S,21,560,Public,22.24,2021,Hyderabad,22,2.5
4208,Hyundai,e-tron,64,333,Fast,74.26,2015,Mumbai,41,4.8
4209,Tesla,Model X,51,247,Supercharger,44.59,2017,Ahmedabad,59,3.3
4210,BMW,Model 3,91,631,Slow,110.77,2015,Bangalore,55,2.8
4211,Tata,Taycan,99,572,Supercharger,130.35,2024,Hyderabad,39,3.5
4212,BMW,EQC,116,437,Slow,55.87,2015,Kolkata,24,2.7
4213,MG,i3,94,164,Supercharger,104.21,2020,Surat,18,2.9
4214,Audi,EV6,51,176,Public,62.77,2017,Surat,38,4.3
4215,Kia,ZS EV,27,505,Public,142.55,2018,Jaipur,55,4.4
4216,Porsche,ZS EV,115,302,Supercharger,5.31,2017,Pune,32,2.9
4217,Tesla,Model S,104,436,Supercharger,116.42,2015,Kolkata,32,2.2
4218,MG,Model S,108,527,Home,11.26,2018,Ahmedabad,63,3.1
4219,BMW,Model S,39,636,Slow,110.11,2015,Bangalore,52,4
4220,Tata,Model S,84,595,Home,142.74,2022,Hyderabad,69,4.7
4221,Porsche,ZS EV,40,138,Supercharger,133.35,2019,Pune,22,4.2
4222,Hyundai,Model S,26,150,Public,22.23,2017,Bangalore,49,2.5
4223,Porsche,Nexon,108,610,Slow,15.54,2018,Bangalore,44,3.5
4224,Tata,Kona,28,587,Public,138.26,2017,Pune,47,2.9
4225,Tata,ZS EV,105,515,Supercharger,44.8,2017,Mumbai,24,4.1
4226,Kia,e-tron,21,538,Home,30.52,2015,Chennai,21,4.9
4227,Porsche,ZS EV,38,492,Slow,38.83,2017,Mumbai,65,2.4
4228,Porsche,Leaf,79,447,Home,82.69,2018,Delhi,29,2.9
4229,Kia,ZS EV,89,272,Slow,14.86,2023,Pune,29,3.7
4230,Mercedes,Kona,78,417,Public,8.83,2018,Hyderabad,20,2.6
4231,Mercedes,i3,88,262,Fast,90.03,2022,Chennai,31,3.2
4232,Audi,ZS EV,64,231,Slow,68.31,2015,Chennai,35,4.4
4233,Mercedes,Nexon,81,388,Supercharger,135.38,2024,Ahmedabad,46,3
4234,Nissan,ZS EV,29,215,Slow,86,2018,Pune,18,2.5
4235,Porsche,i3,84,450,Supercharger,89.33,2016,Surat,62,3
4236,Tesla,Leaf,45,291,Fast,138.25,2015,Delhi,56,4.2
4237,Porsche,EQC,109,581,Fast,18.74,2018,Hyderabad,20,2.9
4238,Nissan,Model X,79,410,Public,71.46,2019,Hyderabad,30,3.8
4239,Nissan,i3,37,354,Public,63.36,2020,Pune,30,4.4
4240,BMW,ZS EV,78,538,Fast,118.26,2018,Kolkata,23,2.5
4241,Porsche,Model X,40,425,Slow,65.9,2017,Kolkata,55,4.5
4242,MG,Model S,65,607,Slow,75.16,2015,Ahmedabad,46,3.3
4243,Nissan,Model 3,31,206,Public,73.36,2023,Chennai,39,4.1
4244,Tesla,EQC,97,452,Slow,119.79,2019,Chennai,43,4.7
4245,Kia,i3,51,417,Slow,102.53,2017,Jaipur,62,4.8
4246,Audi,Model X,58,262,Slow,66.89,2017,Surat,48,3.1
4247,BMW,Kona,118,179,Slow,15.37,2017,Delhi,56,5
4248,Kia,e-tron,100,121,Supercharger,125.95,2021,Mumbai,64,3.6
4249,BMW,EV6,74,536,Public,148.98,2015,Kolkata,47,4.3
4250,Tesla,Kona,74,272,Fast,112.83,2018,Kolkata,54,3.2
4251,Tata,EQC,29,373,Fast,67.75,2024,Pune,40,3
4252,Porsche,ZS EV,54,487,Supercharger,62.07,2021,Pune,29,4
4253,Hyundai,Kona,99,144,Public,91.67,2017,Delhi,55,2.5
4254,MG,i3,25,252,Supercharger,35.99,2022,Pune,60,4.7
4255,Kia,Leaf,87,362,Public,27.71,2022,Surat,20,4.7
4256,Porsche,Model 3,81,181,Supercharger,21.32,2021,Mumbai,62,4.9
4257,MG,Kona,28,546,Slow,145.5,2023,Kolkata,55,3.1
4258,Tata,Model 3,48,571,Supercharger,100.69,2021,Mumbai,51,2.7
4259,Hyundai,i3,90,197,Supercharger,85.55,2021,Delhi,51,3.1
4260,MG,Model S,99,224,Home,132.99,2024,Pune,39,3.6
4261,MG,Model X,25,499,Public,52.69,2018,Pune,35,2.1
4262,Kia,EQC,63,513,Slow,78.93,2019,Pune,19,3.5
4263,Mercedes,i3,83,234,Supercharger,25.41,2016,Pune,45,2.1
4264,Hyundai,Nexon,86,167,Slow,92.91,2021,Hyderabad,34,4.4
4265,Porsche,EV6,63,307,Public,135.26,2018,Surat,40,3.4
4266,Tata,Nexon,97,633,Fast,113.29,2023,Hyderabad,57,2.8
4267,Hyundai,Nexon,33,170,Home,88.09,2016,Surat,53,2.2
4268,Tesla,e-tron,28,345,Home,80.47,2022,Ahmedabad,20,3.8
4269,Mercedes,Model 3,119,487,Public,92.26,2021,Surat,55,3.4
4270,Tesla,Kona,42,199,Home,96.16,2018,Delhi,19,4.5
4271,Tata,i3,76,325,Fast,93.82,2023,Delhi,21,4.8
4272,Kia,e-tron,76,518,Slow,72.7,2021,Hyderabad,53,3.5
4273,Kia,ZS EV,34,646,Supercharger,95.75,2019,Bangalore,64,2.9
4274,Tata,Taycan,83,336,Public,80.53,2015,Chennai,55,2.6
4275,BMW,EQC,26,162,Public,66.22,2024,Jaipur,57,2.2
4276,Tata,e-tron,39,575,Home,80.67,2017,Bangalore,52,3.3
4277,Mercedes,Leaf,83,413,Supercharger,123.94,2022,Hyderabad,68,3.5
4278,Nissan,Taycan,38,618,Home,136.57,2020,Jaipur,35,2.6
4279,Kia,Nexon,25,357,Home,97.6,2024,Chennai,33,2.2
4280,Audi,e-tron,70,426,Slow,129.95,2021,Chennai,33,4.2
4281,Mercedes,EV6,58,273,Slow,5.64,2016,Delhi,59,3.6
4282,Mercedes,Kona,84,216,Home,141.39,2019,Hyderabad,53,4.6
4283,Mercedes,Model X,90,293,Fast,6.17,2019,Pune,35,4.4
4284,MG,e-tron,118,212,Public,140.58,2017,Mumbai,20,2.3
4285,Mercedes,i3,44,148,Fast,31.05,2020,Mumbai,24,3.9
4286,Kia,Model S,42,180,Public,18.52,2018,Ahmedabad,41,4.7
4287,Nissan,EV6,108,160,Supercharger,133.38,2016,Bangalore,46,4
4288,Nissan,Taycan,77,613,Supercharger,7.41,2015,Chennai,60,3.7
4289,Mercedes,Taycan,30,414,Fast,124.95,2017,Bangalore,58,4.7
4290,Tesla,Taycan,53,415,Home,34.37,2021,Chennai,48,3.7
4291,Kia,e-tron,50,298,Home,62.91,2015,Jaipur,25,4.8
4292,Kia,Model 3,57,377,Supercharger,6.2,2023,Bangalore,25,4.2
4293,Hyundai,EQC,65,568,Home,145.87,2020,Hyderabad,19,2.5
4294,Porsche,Nexon,31,426,Slow,69.2,2023,Jaipur,36,2.2
4295,BMW,ZS EV,28,239,Supercharger,67.87,2016,Kolkata,26,4.6
4296,BMW,Model S,32,383,Public,8.36,2022,Mumbai,45,3.9
4297,Tesla,Leaf,83,406,Public,31.98,2022,Bangalore,21,4.2
4298,BMW,Nexon,39,307,Home,33.3,2015,Ahmedabad,20,2.1
4299,Hyundai,ZS EV,78,361,Public,6.59,2021,Pune,28,2.2
4300,Tata,Model 3,104,324,Public,29.7,2023,Delhi,30,4.7
4301,BMW,Model 3,41,398,Fast,141.27,2023,Chennai,55,2.6
4302,Kia,Kona,84,514,Fast,89.5,2019,Bangalore,36,4.4
4303,Tata,Model X,79,591,Public,7.56,2023,Mumbai,28,2.2
4304,BMW,Leaf,60,496,Supercharger,36.21,2023,Hyderabad,59,4
4305,Kia,Model X,100,444,Public,65.05,2018,Jaipur,22,4.6
4306,Kia,Model S,64,131,Slow,29.88,2024,Chennai,52,3.8
4307,Mercedes,Kona,23,411,Supercharger,27.79,2015,Delhi,24,4.9
4308,Nissan,e-tron,89,176,Slow,144,2020,Chennai,26,3.1
4309,Tesla,e-tron,64,273,Slow,148.93,2019,Delhi,55,2.1
4310,Hyundai,Model 3,77,583,Home,95.4,2017,Jaipur,41,4.2
4311,MG,Model 3,102,635,Fast,130.68,2017,Delhi,62,3.5
